,Incident Type,Response Time,minute
2417,Fire+AC0-4th Alarm,195,60
1209,Fire+AC0-2nd Alarm,195,60
2419,Fire+AC0-2nd Alarm,195,60
1956,Fire+AC0-2nd Alarm,2882,60
1689,Fire+AC0-1st Alarm,58,60
2052,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),91,60
2075,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),45,60
2319,Fire+AC0-2nd Alarm,104,60
285,Fire+AC0-6th Alarm,195,60
1870,Fire+AC0-6th Alarm,195,60
551,Fire+AC0-6th Alarm,195,60
2395,Fire+AC0-5th Alarm,195,60
1210,Fire+AC0-6th Alarm,195,60
1287,Fire+AC0-6th Alarm,195,60
2515,Fire+AC0-6th Alarm,195,60
2100,Fire+AC0-6th Alarm,4931,60
1274,Fire+AC0-6th Alarm,195,60
1212,Fire+AC0-6th Alarm,195,60
1381,Fire+AC0-6th Alarm,195,60
2456,Fire+AC0-6th Alarm,195,60
352,Fire+AC0-6th Alarm,195,60
393,Fire+AC0-6th Alarm,195,60
349,Fire+AC0-6th Alarm,195,60
1211,Fire+AC0-2nd Alarm,195,60
2381,Fire+AC0-2nd Alarm,406,60
2913,Fire+AC0-Collapse,851,60
5971,Fire+AC0-2nd Alarm,84,60
3551,Fire+AC0-School,128,60
348,Fire+AC0-2nd Alarm,195,60
2525,Fire+AC0-2nd Alarm,195,60
1213,Fire+AC0-2nd Alarm,195,60
4507,Fire+AC0-2nd Alarm,4931,60
3996,Fire+AC0-Haz Mat,75,60
4023,Fire+AC0-3rd Alarm,181,60
315,Fire+AC0-4th Alarm,195,60
2457,Fire+AC0-4th Alarm,195,60
5866,Fire+AC0-4th Alarm,4931,60
300,Fire+AC0-4th Alarm,195,60
4706,Fire+AC0-3rd Alarm,195,60
6025,Fire+AC0-2nd Alarm,299,60
350,Fire+AC0-2nd Alarm,195,60
347,Fire+AC0-Manhole,195,60
2468,Fire+AC0-Manhole,195,60
1501,Fire+AC0-Manhole,195,60
1499,Fire+AC0-Manhole,4931,60
1214,Fire+AC0-2nd Alarm,1945,60
2467,Fire+AC0-2nd Alarm,195,60
4724,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),105,60
4725,Fire+AC0-Hospital,88,60
5345,Fire+AC0-1st Alarm,87,60
5844,Fire+AC0-2nd Alarm,271,60
354,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
1229,Fire+AC0-10+AC0-77 (Residential High Rise Fire),1575,60
1230,Fire+AC0-1st Alarm,63,60
1311,Fire+AC0-2nd Alarm,159,60
1574,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),88,60
1765,Fire+AC0-Other,320,60
1548,Fire+AC0-4th Alarm,195,60
306,Fire+AC0-4th Alarm,195,60
305,Fire+AC0-3rd Alarm,195,60
302,Fire+AC0-4th Alarm,195,60
747,Fire+AC0-4th Alarm,195,60
1295,Fire+AC0-4th Alarm,195,60
394,Fire+AC0-4th Alarm,195,60
2877,Fire+AC0-4th Alarm,195,60
1275,Fire+AC0-4th Alarm,195,60
556,Fire+AC0-4th Alarm,195,60
1331,Fire+AC0-4th Alarm,4931,60
1382,Fire+AC0-4th Alarm,195,60
1235,Fire+AC0-Explosion,284,60
2127,Fire+AC0-2nd Alarm,141,60
2242,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),56,60
2359,Fire+AC0-2nd Alarm,63,60
5586,Fire+AC0-2nd Alarm,104,60
5625,Fire+AC0-1st Alarm,87,60
6130,Fire+AC0-2nd Alarm,255,60
5646,Fire+AC0-2nd Alarm,187,60
1710,Fire+AC0-4th Alarm,195,60
374,Fire+AC0-4th Alarm,195,60
4925,Fire+AC0-4th Alarm,4931,60
2876,Fire+AC0-4th Alarm,195,60
283,Fire+AC0-4th Alarm,195,60
351,Fire+AC0-4th Alarm,195,60
3199,Fire+AC0-4th Alarm,195,60
1380,Fire+AC0-4th Alarm,195,60
5758,Fire+AC0-Hospital,40,60
5884,Fire+AC0-Sensitive Location,118,60
5901,Fire+AC0-2nd Alarm,107,60
353,Fire+AC0-3rd Alarm,195,60
4578,Fire+AC0-3rd Alarm,3833,60
1379,Fire+AC0-3rd Alarm,195,60
318,Fire+AC0-3rd Alarm,195,60
1625,Fire+AC0-10+AC0-77 (Residential High Rise Fire),185,60
3491,Fire+AC0-2nd Alarm,112,60
3366,Fire+AC0-1st Alarm,58,60
3695,Fire+AC0-School,23,60
4708,Fire+AC0-2nd Alarm,149,60
6051,Fire+AC0-2nd Alarm,113,60
2214,Fire+AC0-Residential,173,60
1547,Fire+AC0-3rd Alarm,195,60
4579,Fire+AC0-3rd Alarm,4020,60
303,Fire+AC0-3rd Alarm,195,60
2996,Fire+AC0-1st Alarm,89,60
3214,Fire+AC0-3rd Alarm,668,60
322,Fire+AC0-3rd Alarm,195,60
3122,Fire+AC0-4th Alarm,195,60
5012,Fire+AC0-4th Alarm,4931,60
307,Fire+AC0-4th Alarm,195,60
1572,Fire+AC0-4th Alarm,195,60
1549,Fire+AC0-4th Alarm,195,60
406,Fire+AC0-4th Alarm,195,60
561,Fire+AC0-4th Alarm,195,60
3190,Fire+AC0-4th Alarm,195,60
3367,Fire+AC0-2nd Alarm,277,60
5141,Fire+AC0-3rd Alarm,3319,60
1550,Fire+AC0-3rd Alarm,195,60
1568,Fire+AC0-3rd Alarm,195,60
36,Fire+AC0-5th Alarm,195,60
1598,Fire+AC0-5th Alarm,195,60
1502,Fire+AC0-5th Alarm,4931,60
1576,Fire+AC0-5th Alarm,195,60
3124,Fire+AC0-5th Alarm,195,60
4745,Fire+AC0-2nd Alarm,194,60
4774,Fire+AC0-2nd Alarm,868,60
1577,Fire+AC0-2nd Alarm,195,60
5264,Fire+AC0-2nd Alarm,53,60
5491,Fire+AC0-2nd Alarm,149,60
3121,Fire+AC0-3rd Alarm,195,60
1312,Fire+AC0-3rd Alarm,3656,60
5626,Fire+AC0-2nd Alarm,175,60
418,Fire+AC0-7th Alarm,195,60
422,Fire+AC0-7th Alarm,195,60
3127,Fire+AC0-7th Alarm,195,60
1059,Fire+AC0-7th Alarm,195,60
744,Fire+AC0-7th Alarm,195,60
391,Fire+AC0-7th Alarm,195,60
5328,Fire+AC0-7th Alarm,4931,60
1739,Fire+AC0-7th Alarm,195,60
340,Fire+AC0-7th Alarm,195,60
323,Fire+AC0-7th Alarm,195,60
1715,Fire+AC0-7th Alarm,195,60
5700,Fire+AC0-2nd Alarm,104,60
3141,Fire+AC0-3rd Alarm,389,60
1294,Fire+AC0-3rd Alarm,821,60
6008,Fire+AC0-2nd Alarm,121,60
1364,Fire+AC0-1st Alarm,28,60
324,Fire+AC0-2nd Alarm,195,60
1327,Fire+AC0-2nd Alarm,195,60
1720,Fire+AC0-2nd Alarm,195,60
6026,Fire+AC0-2nd Alarm,4931,60
2003,Fire+AC0-2nd Alarm,181,60
2436,Fire+AC0-2nd Alarm,64,60
1571,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
4098,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),108,60
4215,Fire+AC0-2nd Alarm,61,60
4775,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),74,60
3154,Fire+AC0-7th Alarm,4931,60
3178,Fire+AC0-7th Alarm,195,60
429,Fire+AC0-7th Alarm,195,60
420,Fire+AC0-7th Alarm,195,60
407,Fire+AC0-7th Alarm,195,60
1333,Fire+AC0-2nd Alarm,80,60
5678,Fire+AC0-Haz Mat,4931,60
359,Fire+AC0-Haz Mat,195,60
3187,Fire+AC0-Haz Mat,195,60
1795,Fire+AC0-10+AC0-77 (Residential High Rise Fire),316,60
1957,Fire+AC0-2nd Alarm,418,60
2004,Fire+AC0-2nd Alarm,89,60
3747,Fire+AC0-Haz Mat,45,60
4216,Fire+AC0-2nd Alarm,491,60
375,Fire+AC0-2nd Alarm,195,60
5011,Fire+AC0-School,39,60
2243,Fire+AC0-2nd Alarm,364,60
3261,Fire+AC0-3rd Alarm,821,60
1725,Fire+AC0-3rd Alarm,195,60
3896,Fire+AC0-Manhole,640,60
2939,Fire+AC0-10+AC0-77 (Residential High Rise Fire),94,60
2968,Fire+AC0-2nd Alarm,121,60
4442,Fire+AC0-3rd Alarm,276,60
5721,Fire+AC0-Explosion,1868,60
421,Fire+AC0-Explosion,195,60
5409,Fire+AC0-2nd Alarm,117,60
1977,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),79,60
5961,Fire+AC0-Other,36,60
341,Fire+AC0-3rd Alarm,195,60
1737,Fire+AC0-3rd Alarm,195,60
4046,Fire+AC0-3rd Alarm,4931,60
1723,Fire+AC0-3rd Alarm,195,60
2472,Fire+AC0-3rd Alarm,4931,60
2442,Fire+AC0-3rd Alarm,195,60
6250,Fire+AC0-2nd Alarm,1,60
6470,Fire+AC0-3rd Alarm,195,60
6146,Fire+AC0-1st Alarm,1407,60
358,Fire+AC0-1st Alarm,195,60
5722,Fire+AC0-2nd Alarm,190,60
5738,Fire+AC0-Other,644,60
444,Fire+AC0-4th Alarm,195,60
430,Fire+AC0-4th Alarm,195,60
4171,Fire+AC0-4th Alarm,3435,60
1579,Fire+AC0-2nd Alarm,144,60
5627,Fire+AC0-School,34,60
2244,Fire+AC0-10+AC0-77 (Residential High Rise Fire),311,60
5902,Fire+AC0-2nd Alarm,954,60
3502,Fire+AC0-2nd Alarm,195,60
6198,Fire+AC0-2nd Alarm,100,60
3155,Fire+AC0-1st Alarm,185,60
6215,Fire+AC0-1st Alarm,351,60
3240,Fire+AC0-2nd Alarm,128,60
5983,Fire+AC0-Other,171,60
3974,Fire+AC0-2nd Alarm,369,60
4217,Fire+AC0-2nd Alarm,227,60
1016,Fire+AC0-2nd Alarm,357,60
6091,Fire+AC0-2nd Alarm,4931,60
6182,Fire+AC0-2nd Alarm,339,60
1027,Fire+AC0-2nd Alarm,195,60
1665,Fire+AC0-2nd Alarm,170,60
1894,Fire+AC0-3rd Alarm,195,60
5984,Fire+AC0-3rd Alarm,1409,60
6183,Fire+AC0-2nd Alarm,1033,60
6227,Fire+AC0-2nd Alarm,807,60
6009,Fire+AC0-School,73,60
1681,Fire+AC0-Explosion,195,60
3252,Fire+AC0-Explosion,195,60
410,Fire+AC0-Explosion,195,60
2437,Fire+AC0-Explosion,4038,60
1690,Fire+AC0-Other,236,60
2410,Fire+AC0-2nd Alarm,90,60
450,Fire+AC0-3rd Alarm,195,60
460,Fire+AC0-3rd Alarm,195,60
473,Fire+AC0-2nd Alarm,195,60
5346,Fire+AC0-3rd Alarm,4931,60
436,Fire+AC0-3rd Alarm,195,60
3299,Fire+AC0-3rd Alarm,195,60
3097,Fire+AC0-3rd Alarm,4931,60
1863,Fire+AC0-3rd Alarm,195,60
2960,Fire+AC0-3rd Alarm,195,60
3254,Fire+AC0-2nd Alarm,195,60
1915,Fire+AC0-3rd Alarm,195,60
1906,Fire+AC0-3rd Alarm,195,60
1896,Fire+AC0-3rd Alarm,4931,60
1895,Fire+AC0-2nd Alarm,195,60
3255,Fire+AC0-2nd Alarm,195,60
1891,Fire+AC0-2nd Alarm,195,60
4218,Fire+AC0-2nd Alarm,2257,60
3897,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
6120,Fire+AC0-2nd Alarm,150,60
5934,Fire+AC0-2nd Alarm,109,60
3870,Fire+AC0-Sensitive Location,148,60
451,Fire+AC0-5th Alarm,195,60
4965,Fire+AC0-5th Alarm,1661,60
6260,Fire+AC0-3rd Alarm,316,60
2054,Fire+AC0-10+AC0-77 (Residential High Rise Fire),97,60
3050,Fire+AC0-2nd Alarm,147,60
6241,Fire+AC0-2nd Alarm,319,60
4908,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),99,60
491,Fire+AC0-5th Alarm,195,60
2184,Fire+AC0-5th Alarm,195,60
2232,Fire+AC0-5th Alarm,195,60
1454,Fire+AC0-5th Alarm,195,60
3112,Fire+AC0-5th Alarm,195,60
474,Fire+AC0-5th Alarm,195,60
487,Fire+AC0-5th Alarm,195,60
2977,Fire+AC0-5th Alarm,195,60
4219,Fire+AC0-5th Alarm,4931,60
454,Fire+AC0-5th Alarm,195,60
1444,Fire+AC0-5th Alarm,195,60
504,Fire+AC0-5th Alarm,4931,60
3027,Fire+AC0-5th Alarm,195,60
1913,Fire+AC0-5th Alarm,195,60
475,Fire+AC0-5th Alarm,195,60
2301,Fire+AC0-5th Alarm,195,60
467,Fire+AC0-5th Alarm,195,60
465,Fire+AC0-5th Alarm,195,60
452,Fire+AC0-5th Alarm,195,60
2952,Fire+AC0-5th Alarm,195,60
980,Fire+AC0-5th Alarm,195,60
463,Fire+AC0-5th Alarm,195,60
2981,Fire+AC0-4th Alarm,195,60
5912,Fire+AC0-4th Alarm,3599,60
468,Fire+AC0-4th Alarm,195,60
437,Fire+AC0-4th Alarm,195,60
5628,Fire+AC0-2nd Alarm,162,60
1243,Fire+AC0-Haz Mat,153,60
1248,Fire+AC0-2nd Alarm,549,60
455,Fire+AC0-2nd Alarm,195,60
1250,Fire+AC0-2nd Alarm,357,60
6291,Fire+AC0-2nd Alarm,4,60
979,Fire+AC0-2nd Alarm,195,60
2956,Fire+AC0-2nd Alarm,195,60
1455,Fire+AC0-2nd Alarm,195,60
1914,Fire+AC0-2nd Alarm,195,60
2439,Fire+AC0-2nd Alarm,4931,60
3028,Fire+AC0-2nd Alarm,195,60
472,Fire+AC0-2nd Alarm,195,60
1606,Fire+AC0-1st Alarm,51,60
1607,Fire+AC0-2nd Alarm,4054,60
2949,Fire+AC0-2nd Alarm,509,60
6054,Fire+AC0-2nd Alarm,107,60
6027,Fire+AC0-Explosion,20,60
1746,Fire+AC0-10+AC0-77 (Residential High Rise Fire),177,60
4172,Fire+AC0-10+AC0-77 (Residential High Rise Fire),109,60
1456,Fire+AC0-2nd Alarm,195,60
5913,Fire+AC0-2nd Alarm,500,60
4927,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),44,60
2220,Fire+AC0-4th Alarm,195,60
488,Fire+AC0-4th Alarm,195,60
992,Fire+AC0-4th Alarm,195,60
5609,Fire+AC0-4th Alarm,4931,60
1446,Fire+AC0-4th Alarm,195,60
6171,Fire+AC0-2nd Alarm,258,60
5433,Fire+AC0-10+AC0-77 (Residential High Rise Fire),560,60
1445,Fire+AC0-2nd Alarm,195,60
2233,Fire+AC0-2nd Alarm,195,60
321,Fire+AC0-2nd Alarm,195,60
2183,Fire+AC0-2nd Alarm,195,60
6199,Fire+AC0-2nd Alarm,4931,60
5568,Fire+AC0-1st Alarm,119,60
6028,Fire+AC0-2nd Alarm,232,60
5846,Fire+AC0-Other,54,60
1959,Fire+AC0-4th Alarm,1096,60
503,Fire+AC0-4th Alarm,195,60
3899,Fire+AC0-2nd Alarm,233,60
3156,Fire+AC0-2nd Alarm,109,60
6132,Fire+AC0-2nd Alarm,280,60
4490,Fire+AC0-2nd Alarm,145,60
4530,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),356,60
5299,Fire+AC0-3rd Alarm,248,60
6185,Fire+AC0-3rd Alarm,283,60
5759,Fire+AC0-2nd Alarm,1127,60
502,Fire+AC0-2nd Alarm,160,60
5824,Fire+AC0-2nd Alarm,113,60
511,Fire+AC0-5th Alarm,195,60
509,Fire+AC0-5th Alarm,195,60
5238,Fire+AC0-5th Alarm,4931,60
2117,Fire+AC0-5th Alarm,195,60
2182,Fire+AC0-5th Alarm,195,60
2185,Fire+AC0-5th Alarm,195,60
2196,Fire+AC0-5th Alarm,195,60
574,Fire+AC0-5th Alarm,195,60
2210,Fire+AC0-5th Alarm,195,60
508,Fire+AC0-5th Alarm,195,60
507,Fire+AC0-4th Alarm,195,60
3950,Fire+AC0-5th Alarm,195,60
3947,Fire+AC0-5th Alarm,195,60
4508,Fire+AC0-Other,50,60
4709,Fire+AC0-3rd Alarm,181,60
4728,Fire+AC0-School,16,60
5454,Fire+AC0-3rd Alarm,2186,60
2198,Fire+AC0-3rd Alarm,195,60
325,Fire+AC0-3rd Alarm,195,60
5237,Fire+AC0-1st Alarm,32,60
5548,Fire+AC0-2nd Alarm,163,60
5867,Fire+AC0-2nd Alarm,200,60
1252,Fire+AC0-Sensitive Location,89,60
1269,Fire+AC0-Collapse,221,60
2156,Fire+AC0-2nd Alarm,110,60
3749,Fire+AC0-10+AC0-77 (Residential High Rise Fire),68,60
5935,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),35,60
4777,Fire+AC0-School,111,60
3965,Fire+AC0-Other,195,60
516,Fire+AC0-Other,169,60
523,Fire+AC0-Other,195,60
6010,Fire+AC0-Other,4931,60
5035,Fire+AC0-4th Alarm,250,60
5217,Fire+AC0-2nd Alarm,88,60
5508,Fire+AC0-2nd Alarm,2299,60
526,Fire+AC0-2nd Alarm,195,60
3966,Fire+AC0-2nd Alarm,1055,60
5549,Fire+AC0-Sensitive Location,233,60
2157,Fire+AC0-Collapse,93,60
3412,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),74,60
1270,Fire+AC0-2nd Alarm,138,60
4966,Fire+AC0-Collapse,212,60
2285,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
540,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
527,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
2347,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
531,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
528,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
4111,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
3626,Fire+AC0-10+AC0-77 (Residential High Rise Fire),4931,60
4154,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
3990,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
2296,Fire+AC0-10+AC0-77 (Residential High Rise Fire),195,60
1747,Fire+AC0-3rd Alarm,2138,60
3991,Fire+AC0-3rd Alarm,195,60
517,Fire+AC0-3rd Alarm,1054,60
5492,Fire+AC0-Other,30,60
6093,Fire+AC0-2nd Alarm,83,60
5610,Fire+AC0-2nd Alarm,767,60
5680,Fire+AC0-4th Alarm,659,60
2312,Fire+AC0-4th Alarm,195,60
5703,Fire+AC0-3rd Alarm,197,60
1581,Fire+AC0-2nd Alarm,82,60
2082,Fire+AC0-2nd Alarm,3444,60
544,Fire+AC0-2nd Alarm,195,60
545,Fire+AC0-2nd Alarm,195,60
2371,Fire+AC0-2nd Alarm,553,60
2245,Fire+AC0-3rd Alarm,273,60
3078,Fire+AC0-Sensitive Location,295,60
3922,Fire+AC0-3rd Alarm,205,60
6011,Fire+AC0-1st Alarm,1266,60
2348,Fire+AC0-2nd Alarm,195,60
4173,Fire+AC0-2nd Alarm,288,60
4580,Fire+AC0-Other,102,60
4730,Fire+AC0-5th Alarm,226,60
5014,Fire+AC0-Collapse,1075,60
2407,Fire+AC0-Collapse,195,60
4928,Fire+AC0-3rd Alarm,128,60
3961,Fire+AC0-Manhole,195,60
6327,Fire+AC0-Manhole,2162,60
565,Fire+AC0-Manhole,195,60
5434,Fire+AC0-1st Alarm,75,60
563,Fire+AC0-Collapse,195,60
2103,Fire+AC0-Collapse,4931,60
532,Fire+AC0-Collapse,195,60
2315,Fire+AC0-Collapse,195,60
4178,Fire+AC0-Collapse,195,60
3644,Fire+AC0-Collapse,195,60
2411,Fire+AC0-Collapse,195,60
5803,Fire+AC0-1st Alarm,90,60
1820,Fire+AC0-2nd Alarm,110,60
3055,Fire+AC0-10+AC0-77 (Residential High Rise Fire),244,60
3344,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),78,60
3677,Fire+AC0-10+AC0-77 (Residential High Rise Fire),43,60
3751,Fire+AC0-2nd Alarm,185,60
5825,Fire+AC0-2nd Alarm,213,60
2543,Fire+AC0-2nd Alarm,194,60
4789,Fire+AC0-Other,182,60
2529,Fire+AC0-Other,195,60
584,Fire+AC0-Other,195,60
580,Fire+AC0-Other,195,60
586,Fire+AC0-Other,195,60
568,Fire+AC0-Other,195,60
3101,Fire+AC0-Other,4931,60
2547,Fire+AC0-2nd Alarm,195,60
6281,Fire+AC0-2nd Alarm,1031,60
4870,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),206,60
1766,Fire+AC0-2nd Alarm,166,60
5265,Fire+AC0-3rd Alarm,698,60
5347,Fire+AC0-4th Alarm,395,60
5612,Fire+AC0-Haz Mat,275,60
2741,Fire+AC0-2nd Alarm,283,60
2829,Fire+AC0-2nd Alarm,219,60
3100,Fire+AC0-Nursing Home,139,60
4220,Fire+AC0-2nd Alarm,59,60
4968,Fire+AC0-2nd Alarm,142,60
5681,Fire+AC0-1st Alarm,257,60
3752,Fire+AC0-2nd Alarm,335,60
2679,Fire+AC0-2nd Alarm,195,60
5112,Fire+AC0-2nd Alarm,183,60
6200,Fire+AC0-2nd Alarm,170,60
3157,Fire+AC0-3rd Alarm,265,60
5393,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),40,60
1503,Fire+AC0-Hospital,129,60
1583,Fire+AC0-3rd Alarm,173,60
673,Fire+AC0-3rd Alarm,195,60
3789,Fire+AC0-3rd Alarm,707,60
6263,Fire+AC0-2nd Alarm,156,60
699,Fire+AC0-4th Alarm,195,60
5239,Fire+AC0-4th Alarm,1836,60
924,Fire+AC0-4th Alarm,195,60
5760,Fire+AC0-2nd Alarm,142,60
6366,Fire+AC0-1st Alarm,52,60
895,Fire+AC0-2nd Alarm,195,60
6201,Fire+AC0-2nd Alarm,2057,60
5887,Fire+AC0-2nd Alarm,119,60
6377,Fire+AC0-2nd Alarm,233,60
5985,Fire+AC0-Other,304,60
2831,Fire+AC0-Sensitive Location,80,60
3215,Fire+AC0-2nd Alarm,234,60
3345,Fire+AC0-Manhole,622,60
4467,Fire+AC0-Haz Mat,140,60
4929,Fire+AC0-3rd Alarm,209,60
663,Fire+AC0-Haz Mat,195,60
645,Fire+AC0-Haz Mat,195,60
701,Fire+AC0-Haz Mat,195,60
2760,Fire+AC0-Haz Mat,4931,60
3753,Fire+AC0-Haz Mat,4931,60
1272,Fire+AC0-1st Alarm,220,60
1300,Fire+AC0-2nd Alarm,101,60
1301,Fire+AC0-2nd Alarm,668,60
1316,Fire+AC0-2nd Alarm,385,60
6065,Fire+AC0-3rd Alarm,346,60
2505,Fire+AC0-Collapse,195,60
2789,Fire+AC0-Collapse,195,60
4538,Fire+AC0-Collapse,195,60
788,Fire+AC0-Collapse,195,60
693,Fire+AC0-Collapse,195,60
664,Fire+AC0-Collapse,195,60
4676,Fire+AC0-Collapse,195,60
2810,Fire+AC0-Collapse,195,60
713,Fire+AC0-Collapse,195,60
831,Fire+AC0-7th Alarm,195,60
776,Fire+AC0-7th Alarm,195,60
4547,Fire+AC0-7th Alarm,195,60
745,Fire+AC0-7th Alarm,195,60
3768,Fire+AC0-7th Alarm,4931,60
680,Fire+AC0-7th Alarm,195,60
6254,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),47,60
746,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
3818,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),870,60
4000,Fire+AC0-Manhole,278,60
6358,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),7,60
6303,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
6243,Fire+AC0-2nd Alarm,940,60
4548,Fire+AC0-2nd Alarm,195,60
6165,Fire+AC0-Other,4931,60
775,Fire+AC0-Other,160,60
6296,Fire+AC0-2nd Alarm,240,60
6398,Fire+AC0-2nd Alarm,263,60
4493,Fire+AC0-3rd Alarm,148,60
5949,Fire+AC0-2nd Alarm,186,60
3566,Fire+AC0-2nd Alarm,195,60
716,Fire+AC0-Manhole,195,60
5036,Fire+AC0-Manhole,1263,60
785,Fire+AC0-4th Alarm,195,60
4424,Fire+AC0-4th Alarm,195,60
2576,Fire+AC0-4th Alarm,4931,60
4483,Fire+AC0-4th Alarm,195,60
794,Fire+AC0-4th Alarm,195,60
732,Fire+AC0-4th Alarm,2937,60
795,Fire+AC0-Sensitive Location,195,60
6329,Fire+AC0-Sensitive Location,184,60
6255,Fire+AC0-2nd Alarm,101,60
791,Fire+AC0-6th Alarm,195,60
781,Fire+AC0-6th Alarm,195,60
777,Fire+AC0-6th Alarm,195,60
763,Fire+AC0-6th Alarm,195,60
5848,Fire+AC0-6th Alarm,4931,60
1790,Fire+AC0-6th Alarm,195,60
1040,Fire+AC0-6th Alarm,195,60
2807,Fire+AC0-6th Alarm,195,60
4426,Fire+AC0-6th Alarm,195,60
2835,Fire+AC0-6th Alarm,195,60
2825,Fire+AC0-6th Alarm,195,60
2777,Fire+AC0-6th Alarm,195,60
4464,Fire+AC0-6th Alarm,195,60
6320,Fire+AC0-2nd Alarm,441,60
2083,Fire+AC0-2nd Alarm,130,60
3924,Fire+AC0-Haz Mat,74,60
4025,Fire+AC0-Other,244,60
6350,Fire+AC0-Other,169,60
6368,Fire+AC0-Hospital,28,60
5937,Fire+AC0-1st Alarm,99,60
802,Fire+AC0-2nd Alarm,195,60
2824,Fire+AC0-2nd Alarm,195,60
6272,Fire+AC0-2nd Alarm,4931,60
3629,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),94,60
5648,Fire+AC0-2nd Alarm,80,60
2246,Fire+AC0-1st Alarm,137,60
6121,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),139,60
2491,Fire+AC0-2nd Alarm,195,60
4682,Fire+AC0-2nd Alarm,162,60
4711,Fire+AC0-2nd Alarm,206,60
6378,Fire+AC0-2nd Alarm,414,60
4885,Fire+AC0-Hospital,647,60
6330,Fire+AC0-3rd Alarm,129,60
5281,Fire+AC0-2nd Alarm,186,60
5300,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),79,60
6359,Fire+AC0-Explosion,86,60
4835,Fire+AC0-2nd Alarm,147,60
5497,Fire+AC0-Manhole,917,60
821,Fire+AC0-Manhole,195,60
5218,Fire+AC0-4th Alarm,4931,60
3070,Fire+AC0-4th Alarm,195,60
2963,Fire+AC0-4th Alarm,195,60
2961,Fire+AC0-4th Alarm,195,60
6122,Fire+AC0-Other,70,60
6379,Fire+AC0-Other,15,60
6190,Fire+AC0-Other,342,60
6113,Fire+AC0-Other,107,60
5849,Fire+AC0-3rd Alarm,1320,60
865,Fire+AC0-3rd Alarm,195,60
5783,Fire+AC0-2nd Alarm,234,60
3056,Fire+AC0-2nd Alarm,145,60
3630,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),216,60
4494,Fire+AC0-Haz Mat,2429,60
2964,Fire+AC0-Haz Mat,195,60
823,Fire+AC0-Haz Mat,195,60
3726,Fire+AC0-2nd Alarm,145,60
1129,Fire+AC0-2nd Alarm,195,60
835,Fire+AC0-2nd Alarm,195,60
2654,Fire+AC0-2nd Alarm,195,60
803,Fire+AC0-2nd Alarm,195,60
5349,Fire+AC0-2nd Alarm,4931,60
839,Fire+AC0-3rd Alarm,195,60
1132,Fire+AC0-3rd Alarm,195,60
4317,Fire+AC0-3rd Alarm,4931,60
1228,Fire+AC0-3rd Alarm,195,60
1217,Fire+AC0-Collapse,195,60
1131,Fire+AC0-Collapse,195,60
6202,Fire+AC0-Collapse,4931,60
1219,Fire+AC0-Collapse,195,60
897,Fire+AC0-Collapse,195,60
3058,Fire+AC0-Collapse,195,60
5282,Fire+AC0-2nd Alarm,147,60
1226,Fire+AC0-2nd Alarm,195,60
3900,Fire+AC0-2nd Alarm,313,60
4001,Fire+AC0-1st Alarm,236,60
1227,Fire+AC0-1st Alarm,195,60
4076,Fire+AC0-2nd Alarm,179,60
909,Fire+AC0-3rd Alarm,195,60
4993,Fire+AC0-3rd Alarm,4039,60
4922,Fire+AC0-3rd Alarm,195,60
899,Fire+AC0-3rd Alarm,195,60
