,Incident Type,Response Time,minute
6094,Structural+AC0-Falling Debris,149,60
4352,Structural+AC0-Other,392,60
6030,Structural+AC0-Other,170,60
5613,Structural+AC0-Cracks,6234,60
2823,Structural+AC0-Cracks,259,60
814,Structural+AC0-Cracks,259,60
4765,Structural+AC0-Cracks,259,60
3001,Structural+AC0-Stability Problem,261,60
5740,Structural+AC0-Collapse,1806,60
778,Structural+AC0-Collapse,259,60
2878,Structural+AC0-Collapse,259,60
5868,Structural+AC0-Other,57,60
4145,Structural+AC0-Other,248,60
829,Structural+AC0-Falling Debris,259,60
5950,Structural+AC0-Falling Debris,997,60
819,Structural+AC0-Bridge,259,60
5143,Structural+AC0-Bridge,465,60
3819,Structural+AC0-Confined Space,498,60
2962,Structural+AC0-Life Safety Violations,259,60
6430,Structural+AC0-Life Safety Violations,2190,60
4446,Structural+AC0-Collapse,119,60
6408,Structural+AC0-Construction Accident,1234,60
6218,Structural+AC0-Other,301,60
4604,Structural+AC0-Collapse,106,60
6095,Structural+AC0-Stability Problem,49,60
4002,Structural+AC0-Partial Collapse,6234,60
4082,Structural+AC0-Partial Collapse,259,60
893,Structural+AC0-Partial Collapse,259,60
5917,Structural+AC0-Other,626,60
6400,Structural+AC0-Scaffold,108,60
3323,Structural+AC0-Falling Debris,159,60
5413,Structural+AC0-Collapse,1170,60
904,Structural+AC0-Collapse,259,60
842,Structural+AC0-Partial Collapse,259,60
5805,Structural+AC0-Partial Collapse,1326,60
6191,Structural+AC0-Other,156,60
6343,Structural+AC0-Partial Collapse,225,60
3925,Structural+AC0-Collapse,287,60
933,Structural+AC0-Collapse,259,60
6274,Structural+AC0-Scaffold,231,60
906,Structural+AC0-Collapse,259,60
4264,Structural+AC0-Collapse,259,60
3631,Structural+AC0-Collapse,5477,60
948,Structural+AC0-Collapse,259,60
6137,Structural+AC0-Falling Debris,200,60
4393,Structural+AC0-Sidewalk Shed,313,60
3761,Structural+AC0-Scaffold,259,60
2970,Structural+AC0-Scaffold,1483,60
4733,Structural+AC0-Cracks,4248,60
998,Structural+AC0-Cracks,358,60
4077,Structural+AC0-Collapse,1108,60
5171,Structural+AC0-Collapse,259,60
4814,Structural+AC0-Collapse,4174,60
6381,Structural+AC0-Bridge,116,60
1317,Structural+AC0-Other,163,60
6323,Structural+AC0-Scaffold,243,60
6411,Structural+AC0-Collapse,673,60
2716,Structural+AC0-Sidewalk Shed,298,60
943,Structural+AC0-Cracks,566,60
6468,Structural+AC0-Collapse,103,60
5705,Structural+AC0-Sidewalk Shed,91,60
1714,Structural+AC0-Other,111,60
1043,Structural+AC0-Collapse,259,60
3600,Structural+AC0-Collapse,259,60
1058,Structural+AC0-Collapse,259,60
3555,Structural+AC0-Collapse,6234,60
3571,Structural+AC0-Collapse,259,60
5682,Structural+AC0-Other,574,60
5662,Structural+AC0-Sidewalk Shed,412,60
3598,Structural+AC0-Stability Problem,259,60
2685,Structural+AC0-Stability Problem,1217,60
4102,Structural+AC0-Partial Collapse,85,60
5514,Structural+AC0-Stability Problem,366,60
1691,Structural+AC0-Other,106,60
5221,Structural+AC0-Collapse,437,60
1068,Structural+AC0-Parapet,259,60
1768,Structural+AC0-Parapet,4207,60
5144,Structural+AC0-Parapet,259,60
1531,Structural+AC0-Life Safety Violations,195,60
5741,Structural+AC0-Sidewalk Shed,104,60
1650,Structural+AC0-Falling Debris,113,60
7194,Structural+AC0-Collapse,259,60
1431,Structural+AC0-Collapse,4141,60
6508,Structural+AC0-Collapse,259,60
1322,Structural+AC0-Scaffold,142,60
6125,Structural+AC0-Partial Collapse,68,60
7177,Structural+AC0-Other,259,60
3652,Structural+AC0-Other,191,60
4735,Structural+AC0-Scaffold,117,60
4931,Structural+AC0-Partial Collapse,499,60
5553,Structural+AC0-Evacuation,245,60
5850,Structural+AC0-Construction Accident,856,60
214,Structural+AC0-Construction Accident,259,60
3375,Structural+AC0-Collapse,157,60
3576,Structural+AC0-Falling Debris,846,60
112,Structural+AC0-Sidewalk Collapse,259,60
5684,Structural+AC0-Sidewalk Collapse,1520,60
4498,Structural+AC0-Collapse,29,60
5351,Structural+AC0-Partial Collapse,229,60
5828,Structural+AC0-Cracks,798,60
6370,Structural+AC0-Collapse,259,60
5595,Structural+AC0-Collapse,6234,60
158,Structural+AC0-Collapse,259,60
157,Structural+AC0-Collapse,259,60
155,Structural+AC0-Collapse,259,60
133,Structural+AC0-Collapse,259,60
192,Structural+AC0-Collapse,259,60
131,Structural+AC0-Collapse,259,60
278,Structural+AC0-Collapse,259,60
234,Structural+AC0-Collapse,259,60
2106,Structural+AC0-Collapse,259,60
6346,Structural+AC0-Confined Space,27,60
3728,Structural+AC0-Confined Space,15,60
5223,Structural+AC0-Scaffold,397,60
5663,Structural+AC0-Confined Space,41,60
1457,Structural+AC0-Confined Space,194,60
276,Structural+AC0-Demolition,259,60
277,Structural+AC0-Demolition,259,60
266,Structural+AC0-Demolition,259,60
271,Structural+AC0-Demolition,259,60
219,Structural+AC0-Demolition,259,60
1979,Structural+AC0-Demolition,6234,60
1967,Structural+AC0-Demolition,259,60
216,Structural+AC0-Demolition,259,60
208,Structural+AC0-Demolition,259,60
500,Structural+AC0-Demolition,259,60
499,Structural+AC0-Demolition,259,60
498,Structural+AC0-Demolition,259,60
553,Structural+AC0-Demolition,259,60
414,Structural+AC0-Demolition,259,60
6294,Structural+AC0-Demolition,259,60
206,Structural+AC0-Demolition,259,60
6293,Structural+AC0-Collapse,259,60
270,Structural+AC0-Collapse,259,60
5652,Structural+AC0-Collapse,6234,60
309,Structural+AC0-Collapse,259,60
273,Structural+AC0-Collapse,259,60
6309,Structural+AC0-Collapse,259,60
459,Structural+AC0-Collapse,259,60
228,Structural+AC0-Collapse,259,60
233,Structural+AC0-Other,259,60
6318,Structural+AC0-Other,259,60
3557,Structural+AC0-Other,6234,60
424,Structural+AC0-Other,259,60
275,Structural+AC0-Other,259,60
535,Structural+AC0-Other,259,60
1631,Structural+AC0-Stability Problem,245,60
2089,Structural+AC0-Sidewalk Shed,73,60
2770,Structural+AC0-Falling Debris,391,60
1837,Structural+AC0-Partial Collapse,138,60
5224,Structural+AC0-Partial Collapse,4132,60
3492,Structural+AC0-Construction Accident,38,60
550,Structural+AC0-Scaffold,259,60
2919,Structural+AC0-Scaffold,1982,60
4933,Structural+AC0-Scaffold,79,60
5653,Structural+AC0-Other,6234,60
6209,Structural+AC0-Other,259,60
5708,Structural+AC0-Other,361,60
2090,Structural+AC0-Street Collapse,350,60
370,Structural+AC0-Partial Collapse,259,60
771,Structural+AC0-Partial Collapse,259,60
5183,Structural+AC0-Partial Collapse,6234,60
372,Structural+AC0-Partial Collapse,259,60
367,Structural+AC0-Partial Collapse,259,60
383,Structural+AC0-Partial Collapse,259,60
1758,Structural+AC0-Partial Collapse,259,60
748,Structural+AC0-Partial Collapse,259,60
620,Structural+AC0-Partial Collapse,259,60
1586,Structural+AC0-Collapse,6234,60
6046,Structural+AC0-Collapse,266,60
1487,Structural+AC0-Collapse,259,60
6086,Structural+AC0-Collapse,259,60
618,Structural+AC0-Collapse,259,60
398,Structural+AC0-Crane,259,60
4715,Structural+AC0-Crane,1052,60
5242,Structural+AC0-Sidewalk Shed,125,60
2217,Structural+AC0-Falling Debris,1445,60
482,Structural+AC0-Falling Debris,259,60
4148,Structural+AC0-Confined Space,861,60
3437,Structural+AC0-Collapse,408,60
5352,Structural+AC0-Other,322,60
4028,Structural+AC0-Partial Collapse,6234,60
6074,Structural+AC0-Partial Collapse,330,60
4468,Structural+AC0-Other,47,60
5709,Structural+AC0-Scaffold,77,60
3792,Structural+AC0-Collapse,119,60
5668,Structural+AC0-Construction Accident,34,60
4716,Structural+AC0-Scaffold,1076,60
5729,Structural+AC0-Street Collapse,608,60
740,Structural+AC0-Street Collapse,259,60
1591,Structural+AC0-Scaffold,198,60
2638,Structural+AC0-Other,648,60
890,Structural+AC0-Other,259,60
3024,Structural+AC0-Sidewalk Shed,610,60
891,Structural+AC0-Sidewalk Shed,259,60
3136,Structural+AC0-Crane,259,60
3185,Structural+AC0-Construction Accident,219,60
5418,Structural+AC0-Collapse,194,60
2104,Structural+AC0-Scaffold,632,60
736,Structural+AC0-Scaffold,259,60
4500,Structural+AC0-Street Collapse,859,60
887,Structural+AC0-Street Collapse,259,60
4685,Structural+AC0-Collapse,119,60
5185,Structural+AC0-Partial Collapse,691,60
4513,Structural+AC0-Scaffold,220,60
4359,Structural+AC0-Stability Problem,221,60
5855,Structural+AC0-Other,320,60
4818,Structural+AC0-Scaffold,288,60
2105,Structural+AC0-Other,269,60
4501,Structural+AC0-Other,174,60
5420,Structural+AC0-Other,233,60
3928,Structural+AC0-Scaffold,112,60
930,Structural+AC0-Other,177,60
931,Structural+AC0-Scaffold,69,60
912,Structural+AC0-Parapet,259,60
