iteration,trainRMSE
7570,"[2544.0942971326194, 2280.1289602566403, 1983.1783719811624, 2109.2620164230825, 2247.1730436740377, 2254.592194631622, 2419.2197009881174, 2452.1356069453163, 2434.7084104662717, 2408.996863541219]"
7580,"[2529.151521215998, 2239.041446911688, 1925.349312809817, 1889.4401651240582, 2180.0126852191856, 2263.654453947926, 2138.2347877439665, 2230.826054241825, 2239.9606330996726, 2222.438455260118]"
7590,"[2529.971155817136, 2279.0509640710347, 1968.5059249607457, 1984.9524533260246, 2258.7545094536927, 2284.4383980418415, 2162.385901905595, 2286.397643122868, 2344.5512389324476, 2433.4872707684326]"
7600,"[2517.5400734144823, 2220.903259806149, 2008.6709581916352, 1927.191189372726, 2049.160912500116, 2134.5677089825913, 2130.1859280398, 2250.5788709022668, 2268.7811679501765, 2246.003885420105]"
7610,"[2510.4129777079706, 2210.7780978251017, 1931.6539602921346, 1912.9123329552544, 2146.3068697676968, 2257.6914628490676, 2087.7893874686556, 2212.5039557006394, 2250.8000535027923, 2387.7081921366653]"
7620,"[2520.927596122721, 2207.9806562395647, 1879.351338209171, 1895.7549414483087, 2098.743575806503, 2206.490240763493, 2104.6661194893964, 2208.6419503950037, 2211.452054099305, 2247.6619417492675]"
7630,"[2534.2681512027502, 2244.7947621781846, 2066.91162964862, 1922.54396214508, 2358.4567122209364, 2335.8858862406146, 2340.8572269269475, 2317.5954003869297, 2338.4688508627423, 2377.272255931556]"
7640,"[2524.2505382854793, 2239.370922244598, 1965.3207998574658, 1878.6679170140928, 2253.496818980082, 2211.233565377037, 2193.6702202767624, 2178.312527814773, 2139.090447690294, 2382.415134850576]"
7650,"[2538.3104540482423, 2273.231180105543, 1970.9512765937873, 1875.5204135266665, 2127.8852921418506, 2306.484405712332, 2320.340490950095, 2148.8299942322237, 2176.870264384494, 2292.1062451762223]"
7660,"[2517.547856289572, 2212.763898904312, 1975.6613254450851, 1848.523843572244, 2076.578099780939, 2150.38659571103, 2168.3447061133465, 2273.5917884286923, 2219.9778966458557, 2365.0825810779197]"
7670,"[2521.2963157441654, 2226.1861916512903, 1937.9334790284283, 1939.26455682756, 2248.901176978066, 2184.3450155925234, 2134.1124898270596, 2299.0277666678876, 2456.133539822335, 2478.955054882296]"
7680,"[2550.4512909643618, 2303.055273346118, 1938.07063060443, 1930.8870632261962, 2256.2495071124495, 2196.2066823012456, 2371.1486415348413, 2295.6754701951104, 2253.361458575078, 2455.7985280121243]"
7690,"[2506.912918374872, 2316.9975285441556, 2194.0685303560404, 2373.944543770478, 2478.8768584207883, 2556.8774755740146, 2618.1793816748313, 2502.9750911754563, 2545.8125515363454, 2520.3254198798427]"
7700,"[2511.859247178812, 2319.5138672336216, 2164.375167523899, 2235.038994592908, 2446.4191382948, 2544.4440974418903, 2533.88502592693, 2506.655561756252, 2614.133535898057, 2543.698515112392]"
7710,"[2524.247661040327, 2337.595723131213, 2257.2112588708483, 2434.5231458916583, 2672.4967114411306, 2630.109966142517, 2329.404434725693, 2476.3312676718883, 2565.3244526437174, 2535.1571513677204]"
7720,"[2537.0952069464915, 2426.858164721644, 2246.5535064992478, 2263.041676893521, 2286.761044257035, 2531.4230506793656, 2580.851059544779, 2354.409468056596, 2342.074337462143, 2607.0714102117163]"
7730,"[2530.2424375313553, 2328.0993423465347, 2113.2164948973955, 2269.8904856420645, 2232.446435461426, 2486.748388319468, 2484.915703433732, 2437.1786848764546, 2501.829931366749, 2550.922631145047]"
7740,"[2529.7040520327173, 2329.3034193517337, 2066.5094381558106, 2178.1238796274683, 2221.2072400623083, 2446.257098687337, 2412.9459460156872, 2400.2191472938944, 2427.523970497493, 2478.186065201461]"
7750,"[2560.6316886379573, 2323.3957738854515, 2053.397871870187, 2257.5378640976865, 2147.544223331295, 2305.0725780538346, 2376.1895107808436, 2476.647040069702, 2296.011152650325, 2548.1670798245777]"
7760,"[2535.9915446583245, 2305.7918600940257, 2038.1692242145207, 2219.468790379588, 2212.4962697149554, 2296.637289301864, 2309.2772493441457, 2421.807140928359, 2464.820667672027, 2506.893304952256]"
7770,"[2521.2501623910102, 2311.9052874335694, 2126.5539778410675, 2241.8723881947126, 2298.1241609314984, 2398.795284388861, 2356.60868839138, 2511.185247999363, 2343.105864868397, 2571.957932712694]"
7780,"[2535.3168958878664, 2262.172979975789, 2170.98194427662, 2297.270409725909, 2172.9819699294735, 2377.106763128339, 2516.2816057929904, 2451.4599216337824, 2492.8819182531192, 2499.3435324937636]"
7790,"[2561.973911378966, 2298.1181073197126, 2065.198753847861, 2249.028952503393, 2202.0073986636776, 2298.261967933887, 2496.9352031037915, 2316.1580154343083, 2345.8919088135267, 2525.395491280019]"
7800,"[2556.8308106905, 2280.0918140601457, 1984.3113526798059, 2271.654121595702, 2164.470890472485, 2412.167439012882, 2289.2042453099302, 2281.103013036013, 2165.6509583929146, 2442.948232854487]"
7810,"[2567.342039453926, 2283.29221431027, 2040.936831671564, 2170.2298944886397, 2282.9501754534213, 2355.102712472232, 2290.875778203596, 2417.4058570176066, 2243.7207793399434, 2335.0128017780653]"
7820,"[2552.255841571167, 2265.7986252646683, 2026.5119909090417, 2053.1161733726085, 2303.4514594667116, 2180.1877029245534, 2057.6514681919584, 2261.8562060186146, 2221.335918141111, 2359.0635973668805]"
7830,"[2557.343829630767, 2253.3885917403377, 2017.5036787187962, 2061.9008372642256, 2179.143106232082, 2250.766011712966, 2209.0115007278996, 2337.1893242577867, 2226.7866765130266, 2290.069640521912]"
7840,"[2538.5283836540616, 2249.3607846724863, 1957.193478371417, 1974.381598964016, 2221.1857014372636, 2105.0405499635035, 2133.1068379301473, 2313.1180659368206, 2347.8376925419707, 2452.2758961314034]"
7850,"[2552.2523343893063, 2238.7526871482314, 1935.9612672470182, 1911.6662932972408, 2061.1437692173336, 2152.5463317176936, 2331.375924841098, 2296.6986761668045, 2293.1057741615887, 2658.72344127902]"
7860,"[2535.122748266235, 2233.781523550662, 1905.2786833086618, 1955.3443654084242, 2165.981955640188, 2213.7809420470408, 2298.526390255765, 2220.27230170688, 2347.7058534829357, 2370.653444245763]"
7870,"[2539.807247219164, 2242.4957786923414, 1933.0806816949769, 1900.3323294593865, 2144.4404996959693, 2321.5419183430204, 2312.64090048063, 2304.6769983000613, 2287.1308766200946, 2405.0934312743234]"
7880,"[2522.7893739912165, 2244.9673306885124, 2001.4178300978315, 2049.270751335051, 2067.0238978573034, 2140.0655119103467, 2124.836744256166, 2344.636831066501, 2231.5449302697466, 2169.6462654336806]"
7890,"[2532.7152763030126, 2225.322355687014, 1921.8839527448297, 1941.2632581588473, 2233.64864584701, 2286.814169989709, 2223.862491401421, 2163.3442230789424, 2129.8923054526535, 2328.6617134075873]"
7900,"[2547.8270985306604, 2241.263077567161, 2040.182792606062, 1952.629663284409, 2174.9990524586556, 2416.6880387456595, 2250.439481891637, 2375.486780991598, 2322.7379861146874, 2366.300628972549]"
7910,"[2543.489654351627, 2315.547602191167, 2016.2320004261458, 1894.8544792173202, 2138.3937299588697, 2118.894945000072, 2360.4186726816456, 2452.5537772079397, 2356.1388991439267, 2269.8111913113603]"
7920,"[2538.5013163090384, 2252.9131954167046, 1958.4335208655893, 1919.732042697713, 2178.5944558850765, 2128.472937443755, 2150.35000755207, 2466.836272492346, 2297.924887874016, 2375.058528303201]"
7930,"[2522.611157914389, 2298.4778590528845, 2035.032892589792, 1847.5733834908528, 2130.474330786344, 2196.899127140152, 2417.068438540036, 2450.9763367201635, 2296.2158403361377, 2460.0409114862287]"
7940,"[2548.592154873805, 2347.482832671166, 2067.4296252182767, 2394.8377197849672, 2315.3138272284386, 2471.011031990341, 2568.2729558202714, 2520.9663849713693, 2419.511166207441, 2512.6960900060544]"
7950,"[2557.502113590649, 2351.417980600033, 1989.8345373299903, 2068.9269906801073, 2122.175990891001, 2142.010696720654, 2497.030521784683, 2354.574936258431, 2304.747515953953, 2400.731446641277]"
7960,"[2538.4874052549653, 2331.2094143503373, 1882.9843115697497, 2015.3762702433226, 2135.1576467838163, 2283.645954261536, 2477.3986157622458, 2404.1709380998914, 2448.8574006369054, 2471.280273905173]"
7970,"[2528.0409878185123, 2309.7334774220635, 1904.6678382481675, 1942.1150154905902, 2132.207134664872, 2195.916662441844, 2367.1677714174475, 2374.3691879899734, 2356.7088702734445, 2357.67739447508]"
7980,"[2516.0191904216877, 2271.0399935853634, 1864.9516745066094, 1957.553280245328, 2189.6066938353492, 2289.598886384283, 2136.2077613063334, 2246.694625401915, 2425.788130506606, 2311.650231071701]"
7990,"[2515.117521573484, 2257.164622224811, 1845.4181244281149, 1958.0461736372938, 2142.0392157905585, 2375.220918414958, 2132.1250733931133, 2243.9454067741185, 2319.5934274118717, 2263.976799155694]"
8000,"[2520.0064562312546, 2256.718250047253, 1865.7646944005844, 1944.9821239340586, 2111.672400645365, 2195.960069101913, 2125.21553207783, 2299.058271018123, 2246.52232549121, 2326.106396495537]"
8010,"[2513.5069467681938, 2237.5535492567956, 1818.6779782850135, 1954.3340902392279, 2118.6425416360084, 2213.576522653534, 2047.9845930469896, 2074.008557466016, 2149.016004462347, 2326.246283328199]"
8020,"[2506.1361132987345, 2271.691647681257, 1887.3716090998075, 1983.5512833796927, 2243.210082613698, 2250.229373641265, 2297.0544994216516, 2414.242429673665, 2308.2599871129073, 2186.049762901218]"
8030,"[2523.5155563412495, 2240.9105842582812, 1835.453643588142, 1942.8703245664553, 2176.806137877242, 2207.152688604464, 2148.8293558711457, 2278.352457611016, 2277.683691680458, 2347.488120387248]"
8040,"[2524.056244985227, 2262.27103916757, 1954.6483854706958, 1946.3326368161634, 2145.6233070339194, 2195.110877471935, 2176.730979018455, 2249.2689356099536, 2101.483756802458, 2323.5873269521285]"
8050,"[2517.0412359972684, 2260.4910135024124, 1968.6271993939852, 2045.6456478416308, 2129.9446944968445, 2263.6141761246886, 2274.3795005377397, 2246.161905754437, 2174.718506390405, 2293.1631428379205]"
8060,"[2524.1104842204604, 2283.7709340903316, 2002.2340770534406, 2146.195444516925, 2370.0143335057965, 2379.055525642092, 2431.0870412757017, 2361.113629154797, 2396.2264434354115, 2560.7449847395424]"
8070,"[2522.080036470992, 2247.209438955582, 1872.8097274333504, 1976.8673238483364, 2133.9748238303346, 2222.457114957768, 2042.8763643520754, 2157.61093736248, 2179.6440981177498, 2244.3179098050496]"
8080,"[2536.6389622138854, 2349.8185369456933, 1872.7309543447516, 2036.4136286415012, 2177.4988714751003, 2263.52275134957, 2291.5061655231966, 2333.3975862887846, 2144.2529492202816, 2326.770535233783]"
8090,"[2549.7946780721336, 2365.5285299395887, 1998.1425699170084, 2028.8986895141368, 2121.174252876312, 2164.015589705194, 2262.4915452692285, 2211.950592373599, 2182.8345179757944, 2206.457521475875]"
8100,"[2525.454780878119, 2335.221299240524, 1986.7264240774102, 1950.7559969565957, 2140.214950977456, 2165.1836486436496, 2160.828590746144, 2333.532916770128, 2307.846333012223, 2160.3470876151887]"
8110,"[2522.8833792346654, 2347.4939947848056, 2047.310046087226, 1988.4511260669162, 2134.561255811526, 2360.0465185227486, 2159.970836863275, 2218.7873982559854, 2124.5419270999214, 2210.225628157584]"
8120,"[2506.6102348596223, 2308.609864420762, 1940.87239034857, 1936.4843046061485, 2143.8586613383404, 2169.084392099234, 2077.946132045998, 2214.126068215015, 2243.035707478339, 2257.837468769188]"
8130,"[2503.1144129231325, 2239.483657898857, 1862.878709083932, 1969.1878688919742, 2133.4128686448084, 2199.231708531552, 2160.0701438153455, 2077.929135817559, 2180.6966321803193, 2255.261494509223]"
8140,"[2502.874773062322, 2233.7543514218587, 1830.628370672438, 1924.2323922517573, 2199.052769337872, 2187.687436624372, 2267.2150721799103, 2433.0759529272996, 2380.7169541556445, 2327.8418305139744]"
8150,"[2518.344243687593, 2207.220702723164, 1809.6104269857765, 1945.766094136178, 2166.0162309299308, 2248.795021307799, 2158.427514142879, 2136.8451316801393, 2500.121346049555, 2466.9484707432566]"
8160,"[2509.8918107181426, 2203.0007316222373, 1767.9409917615494, 1958.1340182041615, 2196.985164821727, 2259.8974208131986, 2128.5656555425257, 2034.0298030102656, 2441.4427050269446, 2305.982533093374]"
8170,"[2515.658825159476, 2216.313699716569, 1820.426494672015, 1964.068280817242, 2163.3266394526554, 2184.7274431953483, 2215.4195735676417, 2121.6366954867344, 2240.961447540868, 2256.468375150314]"
8180,"[2520.176674460775, 2247.5294600735137, 1881.7479193982488, 1907.5214641539933, 2209.434616006103, 2097.546645961433, 2103.533547892635, 2142.9082391982006, 2028.3576272084701, 2212.9612935515265]"
8190,"[2522.6071772945575, 2209.1337832127924, 1853.125800388474, 1871.7761784336344, 2114.218154057067, 2234.545686061406, 2123.748831654552, 2173.3143574512846, 2124.3955692634186, 2228.770216364056]"
8200,"[2510.188841384, 2193.52434103244, 1850.2541660176294, 1930.1226857768131, 2129.489838975695, 2099.355908164973, 2048.602794650992, 2104.070483261308, 2180.2248542573934, 2214.726036350865]"
8210,"[2504.210464924014, 2150.951634993433, 1821.7339609080084, 1884.1579734186134, 2119.023508479792, 2094.454306980114, 1905.4345473455362, 2156.97948366377, 2166.179717740776, 2193.5210890767235]"
8220,"[2510.184283319556, 2144.291204174245, 1858.7971995908824, 1968.3140025108241, 2084.75882074659, 2154.599545364539, 2230.0533594788017, 2217.7083504158863, 2245.3027335406136, 2228.7028202055462]"
8230,"[2517.679665937085, 2165.664114824849, 1873.1623706495243, 2152.6934850945763, 2099.9773516621653, 2140.47037156988, 2121.4373819675325, 2057.082763980942, 2087.9258940453606, 2135.218157899624]"
8240,"[2520.9430605906095, 2234.6064920969734, 1845.4755307209043, 2098.4220598397305, 2209.7838712000494, 2231.5919033450336, 2181.411207934201, 2152.6763104355664, 2089.9125499380834, 2221.248554697028]"
8250,"[2507.6212462330773, 2216.7927905993743, 1872.3857955443864, 1866.724507206912, 2065.739670046477, 2233.115104201174, 2051.058107456501, 2159.870448915155, 2114.954876760713, 2353.7343317062964]"
8260,"[2505.5761828032482, 2229.973786276774, 1899.2245660115718, 1998.7320952601065, 2095.585391051086, 2249.7661856421178, 2202.097544213193, 2227.7670561858517, 2286.5018685008827, 2309.383672974158]"
8270,"[2497.275503889372, 2248.239803820146, 2004.846357245676, 2078.631175106611, 2061.327831054355, 2212.5690937376644, 2335.5504639389205, 2373.102396640575, 2028.0857925738628, 2418.1938950133253]"
8280,"[2524.0853941647424, 2236.663672453261, 1941.3488670330676, 1859.1939834091843, 2085.276589586132, 2221.0475396066167, 2090.2626655509043, 2079.2604659994017, 2050.092521307023, 2245.740784752894]"
8290,"[2514.8461589470953, 2205.4054416721615, 1877.55514193596, 1978.8899738354241, 2140.96555522137, 2188.03214760509, 2107.6379542041127, 1984.0700596538911, 2062.1664036461984, 2226.034920534953]"
8300,"[2511.8351580183667, 2209.7186125502813, 1861.7535974997472, 1966.387228056994, 2085.115590599979, 2173.8338486030316, 2052.4731028713763, 2146.8585781274905, 2307.548579879131, 2348.918359460429]"
8310,"[2520.7575837884933, 2225.6369209804443, 1945.3376739909831, 2054.05724340705, 2127.0327703452936, 2174.518053741023, 2069.7919741868345, 2074.038751389476, 2133.3692770660946, 2177.9671977792773]"
8320,"[2524.7956420798887, 2222.9793502169928, 2000.0043532537836, 2015.052353168933, 2162.6879793298544, 2275.1314099501747, 2355.226295447969, 2199.1535707623457, 2366.7880690207594, 2378.827233233309]"
8330,"[2527.571289443719, 2213.2500579108555, 1892.561344435783, 1825.3374644956407, 2089.478652061875, 2136.579008788345, 2195.2556576484944, 2206.3956278117103, 2093.427684880625, 2233.2904328467707]"
8340,"[2524.219274110169, 2170.5241378428022, 1777.2176310643617, 1918.8920833122131, 2075.5295965229075, 2046.6882114123987, 1989.404828236394, 2069.9580591514136, 2135.8894423387383, 2262.54327925433]"
8350,"[2514.6370417238195, 2140.5241474226573, 1768.554743792215, 1857.068363651687, 2040.8833474342073, 2090.0299249943014, 2094.0592527494337, 2085.839290671366, 2099.694865193483, 2180.8069529992254]"
8360,"[2518.4329627354095, 2175.470535630283, 1773.9202397495062, 1879.8031469930786, 2050.085277329751, 2063.263011087683, 2061.2310036773342, 2145.6747733545703, 2133.079185330519, 2223.7400084866795]"
8370,"[2536.5229280618646, 2174.2654790798683, 1953.3569808759762, 1896.729409895908, 2262.2465948838203, 2170.719820292212, 2309.3401725741687, 2232.0944120111417, 2220.099646938556, 2200.9105267961622]"
8380,"[2522.9455314237803, 2181.7970329711284, 1834.7156410275206, 1877.5416920166804, 2192.6646333129866, 2132.848546410184, 2244.8692304649085, 2238.04513632083, 2045.978800174571, 2146.504195707931]"
8390,"[2516.8672933258495, 2134.0409613648017, 1784.7041036230535, 1807.8603039741736, 2251.5629815752463, 2118.6712614200833, 2152.5519081282596, 2146.5035580049425, 2081.159275734951, 2293.3710722042356]"
8400,"[2521.371622864485, 2110.439266366957, 1742.7659599946521, 1812.2863966722207, 2195.982121390995, 2048.3906311291635, 2161.6177198904356, 2217.596827698777, 2334.9288769172426, 2300.870916306904]"
8410,"[2532.9820183635316, 2163.0184284635234, 1775.507129024482, 1977.635372440876, 2209.940543123459, 2220.4341967715286, 2356.0562764198567, 2475.9704266538574, 2463.9611808793848, 2354.144641384698]"
8420,"[2558.7230624642275, 2310.2965275724796, 2027.4423495815045, 2134.260031915914, 2297.3121549591124, 2182.310260849194, 2600.4351387302872, 2193.1796882431045, 2436.9274273905194, 2549.0544210038966]"
8430,"[2524.2485823799543, 2280.5229897085073, 2043.3624376748396, 2124.753026085235, 2184.2520884369396, 2350.526090653535, 2419.924237124679, 2296.7486144294894, 2206.079754898857, 2442.5410910185487]"
8440,"[2517.2642460133075, 2295.6277682600207, 1891.3881201484287, 2018.713843503443, 2214.483981243751, 2232.4878755443947, 2300.592070344168, 2311.370349655528, 2150.7264812420544, 2429.9839033990547]"
8450,"[2509.9981536310893, 2252.1126182320218, 1938.1330327404485, 2067.702931422044, 2236.904669149808, 2201.397459108426, 2320.9870540624097, 2296.9983653699805, 2178.998462748021, 2459.404456812777]"
8460,"[2519.5855276758784, 2248.2184276160747, 2016.4033664105496, 2088.8817693029164, 2105.1992144999817, 2216.352740784617, 2277.3795680491417, 2255.6606701536384, 2216.891256332239, 2318.257687903938]"
8470,"[2525.757002361619, 2175.7414647213945, 1825.4837756004658, 2016.6368925988163, 2147.889937585553, 2160.1413269393656, 2199.1734868909152, 2209.0012521152844, 2240.9975527832485, 2343.817261686297]"
8480,"[2515.7936592219357, 2133.525194328456, 1819.544987177956, 1928.82341366349, 2102.60157896834, 2086.757395853452, 2174.305918740736, 2135.2024154971286, 2087.8035572145227, 2196.033779509322]"
8490,"[2514.0449611612994, 2158.946831056526, 1833.4411519708603, 1988.8078993168192, 2107.7760105283783, 2120.3297939812273, 2392.310094587458, 2237.143820454614, 2006.2013418214547, 2429.8850151995402]"
8500,"[2512.189152162029, 2237.6880429782314, 1958.3006784911631, 2248.874104748849, 2285.693725296274, 2547.5164706350224, 2511.682930524529, 2640.135916300406, 2555.7460636845253, 2642.275719448416]"
8510,"[2547.7926515846098, 2278.462930145248, 2146.6990433385786, 2285.8693711750598, 2376.5791698266125, 2549.1643506761548, 2477.562835946042, 2576.7137612512643, 2591.4639957503605, 2609.308256782]"
8520,"[2527.2299837500054, 2276.818069485452, 2029.7415125143518, 2224.8784869679866, 2343.5879128036927, 2424.2964645296906, 2539.1636390935873, 2634.49843891025, 2594.0180718306938, 2611.203636847139]"
8530,"[2507.664700435302, 2286.7925219789845, 2118.1626919063738, 2248.6016635384494, 2468.0502058547445, 2528.466500589297, 2521.6113139420368, 2456.378257689005, 2573.7123697785064, 2620.472451782132]"
8540,"[2508.561407588581, 2215.303122693232, 2036.8202575152666, 2369.444275355293, 2388.082554568626, 2591.8511243516523, 2607.466977758371, 2486.966242786083, 2509.6963278588523, 2610.547444387715]"
8550,"[2531.3005140718237, 2196.447174517997, 2127.1880646703717, 2101.3730060550765, 2261.1808110224983, 2391.6062824104993, 2208.4138396118647, 2360.5374856746466, 2487.2654378318234, 2649.612572241567]"
8560,"[2518.684131020727, 2236.9759231613402, 2077.546596685071, 2094.0012062252567, 2408.5365554948353, 2360.4603259492023, 2253.8176640417105, 2320.3805192387226, 2506.233632036691, 2643.765269897512]"
8570,"[2545.997515884809, 2159.5767598003476, 1979.4777421477438, 2039.4079958341808, 2314.0498289877974, 2405.2851162623265, 2264.739803493201, 2347.7072158155866, 2504.8636447172794, 2589.912879707032]"
8580,"[2552.347783389274, 2259.5425690570505, 2126.57916416189, 2222.935675109421, 2437.9856433934433, 2508.2842359674755, 2365.0333462804174, 2461.0421722093106, 2460.197874097889, 2607.8888139937603]"
8590,"[2511.2824686983986, 2294.6193099637553, 2166.5656108359976, 2208.4365234724937, 2356.7941912950546, 2459.3725699681004, 2478.9552328976833, 2499.1360792465593, 2465.052426323257, 2605.031728268305]"
8600,"[2515.5089403304896, 2330.913146018162, 2254.3160373430246, 2269.3608307290087, 2306.927855793507, 2371.491613626223, 2556.846521465625, 2464.3747403287207, 2450.6284818994436, 2528.0120922865603]"
8610,"[2521.0482645816273, 2262.5788838655903, 2262.9083001525805, 2258.4846203534894, 2254.3925631492884, 2333.263656791214, 2368.8926638289595, 2490.9316644435357, 2241.9770740761564, 2444.0423472796747]"
8620,"[2518.6453724073513, 2317.987896845616, 2170.5443707851373, 2243.402139578229, 2236.306108250943, 2213.1562786771706, 2288.0539046750164, 2440.3619766673396, 2211.385720646405, 2375.788215404759]"
8630,"[2504.5751814745877, 2223.3878964864084, 2066.668736402461, 2190.703095604889, 2181.2899765402112, 2177.6412710236896, 2309.8079300353756, 2343.402423016255, 2169.9091305999673, 2320.1091112246013]"
8640,"[2486.0078606890092, 2276.5980478989577, 1975.3328180487695, 2247.7144943620133, 2270.6473013177356, 2250.1328839690564, 2152.6068307561814, 2388.042774191569, 2266.134212456678, 2410.786472773342]"
8650,"[2488.5809895731145, 2225.628686553587, 1939.6079211491049, 2189.4514490266492, 2205.094397805631, 2348.7538721372616, 2509.8332488569504, 2329.8311529350003, 2307.0561979955546, 2430.887743835006]"
8660,"[2500.478649434428, 2252.161733139244, 2025.9945406105198, 2283.0533754332555, 2299.275969935057, 2111.6275955622345, 2324.467803237955, 2248.2365635293268, 2258.2586924891702, 2320.3700273433915]"
8670,"[2495.7509706670467, 2185.7278633059145, 1965.2194293774453, 2189.730451979897, 2165.4510219842773, 2261.536809869808, 2397.308355462167, 2415.25267171671, 2399.307284742803, 2517.8437994720875]"
8680,"[2487.861385587264, 2191.175562557705, 2089.7830360036214, 2238.7814104035187, 2180.7564011591244, 2223.425539037515, 2283.543497336912, 2326.4217884288546, 2162.6038684338696, 2363.515992400639]"
8690,"[2494.234916880936, 2281.215374164677, 2166.8209344205547, 2206.8741962918575, 2222.0580186098523, 2263.119156658413, 2197.4741846799284, 2387.1909695833806, 2338.936523200579, 2506.1048550015867]"
8700,"[2501.798010960621, 2347.4789821827612, 2185.721069712491, 2194.4192744128623, 2234.1683445647477, 2225.7994367512565, 2201.3646456120196, 2522.709809048259, 2369.668024606063, 2596.4363263862156]"
8710,"[2503.874907222151, 2310.4583494049984, 2117.5283449235326, 2177.2896026937397, 2131.819831438489, 2130.630603414147, 2089.853766074681, 2471.934537491043, 2215.1132351786423, 2444.031942574767]"
8720,"[2497.8306968511747, 2321.8725047676817, 2104.2066080721756, 2198.8062901921053, 2229.2416315897563, 2200.273390137783, 2101.6712541206657, 2363.469606044303, 2386.013571570913, 2508.122136135778]"
8730,"[2488.8099696080935, 2300.546457386152, 2041.7516999858663, 2096.6272838732452, 2211.071672563353, 2317.098440481991, 2182.3591441402823, 2414.857003306989, 2229.8371371106277, 2574.65390320393]"
8740,"[2493.427306603404, 2225.739854583449, 1975.0827169639906, 2191.777779168147, 2154.9958676918573, 2319.9608827030756, 2085.4533622014624, 2394.739169441884, 2265.987489898346, 2409.5005259159097]"
8750,"[2483.604622730923, 2235.339846591106, 2063.9335882271725, 2185.344627806507, 2186.785999941714, 2343.887412745507, 2208.7983091602696, 2468.02069216133, 2272.7274002622544, 2607.4886489354885]"
8760,"[2505.1035712088737, 2393.862362624794, 2192.31818567331, 2240.139013574976, 2461.8292279976877, 2477.0977518367017, 2337.4167932278942, 2515.018213818327, 2385.817414827834, 2707.655715430293]"
8770,"[2484.2227779379573, 2307.5457040290576, 2557.2716115815374, 2496.17412726598, 2485.61776733959, 2445.0815426318127, 2446.0712190446093, 2448.0383729948776, 2633.856521020522, 2719.0512772143948]"
8780,"[2484.126712339136, 2329.694020357267, 2253.677992068295, 2223.654248683293, 2217.9024197322246, 2431.8386167152885, 2410.0383411110956, 2432.4637002454665, 2430.904351079457, 2630.248043196833]"
8790,"[2502.75352442673, 2339.260774739313, 2272.8366026829335, 2206.834106117224, 2270.4234255016254, 2233.015417099482, 2170.73348411066, 2447.8553943492957, 2208.876855531728, 2407.456157229468]"
8800,"[2494.733051357908, 2212.609114052451, 2108.9267313092782, 2175.969549880914, 2303.86676912082, 2262.602187506333, 2358.486361151353, 2419.4013857492155, 2292.57899993398, 2473.0180284536045]"
8810,"[2488.7796709449794, 2210.8730727756047, 1970.997853373557, 2158.1034737120785, 2170.522758374996, 2302.1078894893312, 2173.8804406162467, 2351.1291918754428, 2204.569864906586, 2623.2342185866387]"
8820,"[2485.8802645567657, 2173.014023661935, 2054.3900691944427, 2133.3404516731252, 2174.4509709973768, 2142.6223057671177, 2160.183039180108, 2287.526464726407, 2199.534934771658, 2536.1043749444516]"
8830,"[2479.1237607868406, 2175.4579708184624, 1919.7584632873368, 2108.593377269595, 2151.60094478487, 2290.028792004683, 2160.342086955017, 2419.6514439140774, 2267.5848933103985, 2443.984133313591]"
8840,"[2517.412981019846, 2135.4627131484704, 1959.1410296269216, 2130.8165151807552, 2194.1152330826462, 2272.3548175998517, 2162.9115198533227, 2496.9381691089175, 2373.0161631620754, 2452.9630991347512]"
8850,"[2493.5608485641046, 2143.932794544514, 1965.1343162417247, 2075.9109864131487, 2169.7062661825644, 2166.242365462201, 2235.754707055961, 2456.4634697649194, 2438.1502840972003, 2378.702918164491]"
8860,"[2507.0673609998616, 2216.6718061348, 1922.9632913753942, 2092.210049817402, 2171.2792421409627, 2117.6152234466776, 2318.018278380676, 2295.074417159096, 2415.2686459207316, 2482.295878718864]"
8870,"[2514.6116221295474, 2146.9745187122626, 2086.9314350814075, 2044.338169110211, 2118.7866189375427, 2142.623398858151, 2107.828186408838, 2421.050220690764, 2267.67613188474, 2407.8135688007883]"
8880,"[2540.379017685285, 2249.4569107962648, 2031.9669128604764, 2181.596695344079, 2099.7971823175567, 2312.560609604665, 2364.366325444041, 2376.2185410472302, 2260.7948683257305, 2465.4843528279357]"
8890,"[2563.8867456748467, 2365.8245500428284, 2198.439908595451, 2272.1958319832543, 2330.933140277761, 2432.9814993445866, 2209.681528256648, 2512.4581500663235, 2410.4284552862723, 2525.293334700176]"
8900,"[2550.104908253207, 2365.7844357825384, 2138.3626309882225, 2255.5752780572193, 2251.25578784659, 2162.854714588854, 2346.6814680025072, 2473.983590559207, 2372.936981494895, 2562.4324064176963]"
8910,"[2556.691436225986, 2332.633045379823, 2135.6251062117767, 2176.4275120882166, 2238.4894288488667, 2143.8917816211983, 2199.650421763295, 2505.7958659008123, 2308.554963051331, 2510.6361725893616]"
8920,"[2567.9334140823835, 2252.23997068858, 2163.8781566313223, 2161.4584413381335, 2274.992947138532, 2404.098198084084, 2268.5965098830566, 2456.9873349519885, 2233.2827060383556, 2506.2359764118646]"
8930,"[2550.256813713197, 2230.5955533227, 1986.1583079912148, 2073.2207476835524, 2143.5173918320866, 2157.481862659396, 2178.1035321564477, 2430.716025734272, 2289.770781947763, 2465.0547365524067]"
