,Incident Type,Response Time,minute
6962,Fire+AC0-Funeral Home,253.63333333333335,60
6981,Fire+AC0-Transformer Inside Of Substation,129.45000000000002,60
7058,Fire+AC0-Explosion,104.03333333333333,60
4150,Fire+AC0-Manhole,44.083333333333336,60
4155,Fire+AC0-Hospital,84.18333333333334,60
4175,Fire+AC0-3rd Alarm,2596.55,60
4160,Fire+AC0-10+AC0-76 (Commercial High Rise),67.85000000000001,60
7008,Fire+AC0-1st Alarm,2879.9166666666665,60
7025,Fire+AC0-5th Alarm,4576.833333333333,60
7073,Fire+AC0-1st Alarm,99.2,60
4182,Fire+AC0-3rd Alarm,1582.3,60
7026,Fire+AC0-Manhole,3412.2,60
4185,Fire+AC0-Transformer,815.0,60
4183,Fire+AC0-1st Alarm,111.9,60
4204,Fire+AC0-Building Evacuation,67.98333333333333,60
7124,Fire+AC0-3rd Alarm,2654.45,60
7010,Fire+AC0-10+AC0-77 (Residential High Rise),79.31666666666666,60
4233,Fire+AC0-6th Alarm,4931.0,60
6974,Fire+AC0-2nd Alarm,4931.0,60
7109,Fire+AC0-1st Alarm,61.91666666666667,60
4213,Fire+AC0-2nd Alarm,84.53333333333333,60
7102,Fire+AC0-Vehicle Fire on the RFK Bridge,176.45,60
4229,Fire+AC0-2nd Alarm,112.88333333333334,60
7104,Fire+AC0-3rd Alarm,1810.8833333333334,60
4322,Fire+AC0-2nd Alarm,4931.0,60
4235,Fire+AC0-2nd Alarm,1861.7666666666667,60
6997,Fire+AC0-Sensitive Location,30.483333333333338,60
7075,Fire+AC0-Sensitive Location,323.8833333333333,60
4273,Fire+AC0-2nd Alarm,507.2833333333334,60
7003,Fire+AC0-Hospital,55.5,60
4274,Fire+AC0-Sensitive Location,140.96666666666667,60
7018,Fire+AC0-1st Alarm,121.11666666666666,60
7019,Fire+AC0-Manhole,353.1666666666667,60
4279,Fire+AC0-10+AC0-76 (Commercial High Rise),82.0,60
7034,Fire+AC0-arcing in electric panel,84.28333333333333,60
7088,Fire+AC0-1st Alarm,120.18333333333334,60
7036,Fire+AC0-1st Alarm,69.9,60
7089,Fire+AC0-10+AC0-76 (Commercial High Rise),15.233333333333336,60
7062,Fire+AC0-4th Alarm,1794.55,60
7037,Fire+AC0-Manhole,92.15,60
4320,Fire+AC0-2nd Alarm,184.68333333333334,60
7048,Fire+AC0-3rd Alarm,1339.1333333333334,60
4323,Fire+AC0-Manhole,377.1,60
7138,Fire+AC0-3rd Alarm,328.75,60
4397,Fire+AC0-3rd Alarm,4931.0,60
4333,Fire+AC0-10+AC0-77 (Residential High Rise),41.1,60
7063,Fire+AC0-Manhole,150.83333333333334,60
7040,Fire+AC0-1st Alarm,79.56666666666666,60
4342,Fire+AC0-Transformer Fire,181.98333333333332,60
7041,Fire+AC0-3rd Alarm,239.91666666666666,60
4395,Fire+AC0-3rd Alarm,735.95,60
4398,Fire+AC0-Manhole,365.76666666666665,60
4400,Fire+AC0-3rd Alarm,1780.6833333333334,60
4402,Fire+AC0-2nd Alarm,905.95,60
4413,Fire+AC0-2nd Alarm,168.7,60
4453,Fire+AC0-4th Alarm,4931.0,60
7051,Fire+AC0-3rd Alarm,455.5833333333333,60
7077,Fire+AC0-4th Alarm,303.71666666666664,60
4450,Fire+AC0-Sensitive Location,3231.5833333333335,60
4451,Fire+AC0-3rd Alarm,1566.6666666666667,60
7139,Fire+AC0-3rd Alarm,378.81666666666666,60
7052,Fire+AC0-10+AC0-76 (Commercial High Rise),65.36666666666667,60
7030,Fire+AC0-3rd Alarm,201.36666666666667,60
4457,Fire+AC0-1st Alarm,263.5666666666667,60
4459,Fire+AC0-2nd Alarm,106.03333333333333,60
7208,Fire+AC0-10+AC0-77 (Residential High Rise),164.63333333333333,60
7081,Fire+AC0-4th Alarm,317.3833333333333,60
4517,Fire+AC0-3rd Alarm,1790.3833333333334,60
7140,Fire+AC0-1st Alarm,64.96666666666667,60
7127,Fire+AC0-1st Alarm,71.63333333333334,60
7083,Fire+AC0-1st Alarm,83.83333333333333,60
4518,Fire+AC0-Sensitive Location,234.16666666666666,60
4521,Fire+AC0-3rd Alarm,250.20000000000002,60
7056,Fire+AC0-Collapse,246.08333333333337,60
4522,Fire+AC0-Brush,266.3166666666667,60
4524,Fire+AC0-1st Alarm,115.93333333333334,60
4535,Fire+AC0-School,77.63333333333334,60
4541,Fire+AC0-5th Alarm,4175.900000000001,60
7129,Fire+AC0-Brush,113.1,60
7114,Fire+AC0-1st Alarm,57.28333333333333,60
4543,Fire+AC0-3rd Alarm,164.66666666666666,60
4545,Fire+AC0-School,80.6,60
4564,Fire+AC0-Haz Mat,338.51666666666665,60
7085,Fire+AC0-Manhole,346.4166666666667,60
7159,Fire+AC0-1st Alarm,95.45,60
7116,Fire+AC0-Explosion,218.16666666666666,60
